commune,Population,region,Latitude,Longitude
Tafetachte,7342.0,Région de Marrakech-Safi,31.62407615,-9.293489127911737
Mejji,6479.0,Région de Marrakech-Safi,31.55963275,-9.344117207261979
Kechoula,5934.0,Région de Marrakech-Safi,31.5329928,-9.242490628134167
Mzilate,3573.0,Région de Marrakech-Safi,31.717837799999998,-9.137095414214915
Sidi M'hamed Ou Marzouq,4306.0,Région de Marrakech-Safi,31.7383252,-9.049984330612165
M'ramer,6488.0,Région de Marrakech-Safi,31.6854514,-9.189255554601123
Sidi Boulaalam,7681.0,Région de Marrakech-Safi,31.68669075,-9.27095534120582
Sidi Aissa Regragui,7567.0,Région de Marrakech-Safi,31.681932,-9.383469430912896
Meskala,4378.0,Région de Marrakech-Safi,31.380766,-9.372208605291572
Mouarid,5320.0,Région de Marrakech-Safi,31.4004654,-9.177705117197668
Korimate,9526.0,Région de Marrakech-Safi,31.45847455,-9.266455611230999
Lahsinate,4932.0,Région de Marrakech-Safi,31.53811015,-9.475756063576869
Ait Said,6027.0,Région de Marrakech-Safi,31.436504,-9.456185421947612
Lagdadra,6699.0,Région de Marrakech-Safi,31.5519198,-9.42762187502336
Adaghas,1656.0,Région de Marrakech-Safi,30.8854046,-9.2973309
Assais,4442.0,Région de Marrakech-Safi,30.9225328,-9.231917020933107
Bouzemmour,3940.0,Région de Marrakech-Safi,31.01432235,-9.432082528939123
Aglif,6499.0,Région de Marrakech-Safi,31.1115476,-9.3787735
Takoucht,3209.0,Région de Marrakech-Safi,31.2202383,-9.462288403147788
Sidi Ghaneme,4161.0,Région de Marrakech-Safi,31.286474400000003,-9.46764677471246
Ezzaouite,5818.0,Région de Marrakech-Safi,31.322823,-9.482377817718351
Tahelouante,2910.0,Région de Marrakech-Safi,31.177038699999997,-9.323555525362046
Bizdad,7077.0,Région de Marrakech-Safi,31.28291505,-9.338874515175595
Sidi Kaouki,4877.0,Région de Marrakech-Safi,31.38751705,-9.729511293677135
Aguerd,5370.0,Région de Marrakech-Safi,31.4215964,-9.617197737425572
Sidi H'mad Ou Hamed,3548.0,Région de Marrakech-Safi,31.34726095,-9.68279689959411
Tidzi,3770.0,Région de Marrakech-Safi,31.269179450000003,-9.66021495248959
Sidi El Jazouli,5554.0,Région de Marrakech-Safi,31.3411247,-9.563027421689213
Imi-N'tlit,7179.0,Région de Marrakech-Safi,31.2318675,-9.590724752613308
Smimou,8883.0,Région de Marrakech-Safi,31.2097051,-9.7036625
Tafedna,4999.0,Région de Marrakech-Safi,31.09183445,-9.718948681595398
Sidi Ahmed Essayeh,5233.0,Région de Marrakech-Safi,31.2488791,-9.771259202437916
Ida Ou Aazza,7635.0,Région de Marrakech-Safi,31.161260050000003,-9.729013520399
Ait Aissa Ihahane,2563.0,Région de Marrakech-Safi,Not Found,Not Found
Imgrade,4817.0,Région de Marrakech-Safi,31.1127575,-9.586653218340496
Targante,6392.0,Région de Marrakech-Safi,31.030223499999998,-9.605072721027037
Timzguida-Ouftas,4952.0,Région de Marrakech-Safi,Not Found,Not Found
Sidi Hmad Ou M'barek,4726.0,Région de Marrakech-Safi,30.850633000000002,-9.694998498849888
Ida Ou Kazzou,3511.0,Région de Marrakech-Safi,30.94058655,-9.578981224389908
Ida Ou Guelloul,5086.0,Région de Marrakech-Safi,30.9396061,-9.699934281343992
Ben Guerir,114872.0,Région de Marrakech-Safi,32.239034,-7.958131
Sidi Bou Othmane,12490.0,Région de Marrakech-Safi,31.901685,-7.941499
Jaafra,10689.0,Région de Marrakech-Safi,32.37869585,-7.750654703840914
Sidi Abdellah,9447.0,Région de Marrakech-Safi,34.0780634,-6.7677144
Skoura Lhadra,7877.0,Région de Marrakech-Safi,32.470779050000004,-7.758099915563786
Sidi Ghanem,8039.0,Région de Marrakech-Safi,32.6924281,-7.987943164019293
Sidi Mansour,4766.0,Région de Marrakech-Safi,32.450137850000004,-8.080130478276073
Skhour Rhamna,15565.0,Région de Marrakech-Safi,32.4699106,-7.958075323899516
Sidi Ali Labrahla,6718.0,Région de Marrakech-Safi,32.2089534,-8.0224887
Oulad Hassoune Hamri,7792.0,Région de Marrakech-Safi,32.2920337,-7.920073040656977
Labrikiyne,12185.0,Région de Marrakech-Safi,32.2942604,-8.073879
Oulad Aamer Tizmarine,4533.0,Région de Marrakech-Safi,32.2455861,-8.374902058350727
Ait Hammou,7211.0,Région de Marrakech-Safi,32.212368749999996,-8.261889017653303
Bouchane,9610.0,Région de Marrakech-Safi,32.3439447,-8.37507473556213
Ait Taleb,8075.0,Région de Marrakech-Safi,32.38309805,-8.185822720546714
Bourrous,6316.0,Région de Marrakech-Safi,31.7583523,-7.779556676203489
Sidi Boubker,5728.0,Région de Marrakech-Safi,31.84909815,-7.748032803354201
Jbilate,11511.0,Région de Marrakech-Safi,31.83188295,-7.919367251841547
Nzalat Laadam,19635.0,Région de Marrakech-Safi,32.1004462,-7.9513138
Lamharra,9476.0,Région de Marrakech-Safi,32.05995605,-7.70594379294522
Oulad Imloul,9659.0,Région de Marrakech-Safi,32.08377555,-7.862543934799527
Akarma,4795.0,Région de Marrakech-Safi,31.89978625,-7.628466675738371
Tlauh,9596.0,Région de Marrakech-Safi,31.80482675,-7.608401572467327
Jaidate,13193.0,Région de Marrakech-Safi,31.69685195,-7.738473306522126
Ras Ain Rhamna,16330.0,Région de Marrakech-Safi,31.7014161,-7.638812431744898
Safi,323888.0,Région de Marrakech-Safi,32.2650776,-9.230554032530662
Jamaat Shaim,11865.0,Région de Marrakech-Safi,32.349518,-8.841235
Sebt Gzoula,24600.0,Région de Marrakech-Safi,32.108297,-9.084263
Lamrasla,17997.0,Région de Marrakech-Safi,32.01561045,-8.902267940737838
Sidi Ettiji,17197.0,Région de Marrakech-Safi,32.1482246,-8.907405858773547
Bouguedra,15707.0,Région de Marrakech-Safi,32.254175,-8.982826
Chahda,10449.0,Région de Marrakech-Safi,32.3360644,-8.91880609402371
Lahdar,12809.0,Région de Marrakech-Safi,32.44781865,-8.796560890789626
Labkhati,13731.0,Région de Marrakech-Safi,32.4072401,-8.67750927488753
Lamsabih,10443.0,Région de Marrakech-Safi,32.2937082,-8.659536041139626
El Gouraani,10859.0,Région de Marrakech-Safi,32.3147031,-8.77504535766115
Sidi Aissa,9528.0,Région de Marrakech-Safi,32.41333325,-8.905163266491936
Moul El Bergui,18856.0,Région de Marrakech-Safi,32.505522150000004,-8.972631997194238
Dar Si Aissa,11949.0,Région de Marrakech-Safi,32.38470755,-9.03500864928022
Saadla,18134.0,Région de Marrakech-Safi,32.34177295,-9.113441290495444
Ayir,30870.0,Région de Marrakech-Safi,32.6044577,-9.097373734516626
El Beddouza,14278.0,Région de Marrakech-Safi,32.537923750000004,-9.222128431052742
Hrara,30025.0,Région de Marrakech-Safi,32.4220966,-9.17563148604454
Khatazakane,16691.0,Région de Marrakech-Safi,32.217341,-9.1381371
Ouled Salmane,16457.0,Région de Marrakech-Safi,32.1199438,-9.164194836572833
Nagga,21996.0,Région de Marrakech-Safi,32.05005105,-9.0563308350388
Laamamra,12025.0,Région de Marrakech-Safi,31.892429550000003,-8.968236207762065
El Ghiate,23109.0,Région de Marrakech-Safi,31.983495150000003,-9.144581241364417
Lamaachate,15830.0,Région de Marrakech-Safi,32.00081805,-9.32140330091061
Atouabet,10378.0,Région de Marrakech-Safi,31.9476115,-9.274482729238343
Youssoufia,65669.0,Région de Marrakech-Safi,32.245801,-8.532439
Echemmaia,26547.0,Région de Marrakech-Safi,32.06631715,-8.644987419771343
Jnane Bouih,19755.0,Région de Marrakech-Safi,31.96716275,-8.72910315757468
Jdour,19390.0,Région de Marrakech-Safi,32.109970950000005,-8.76404744357136
Sidi Chiker,20291.0,Région de Marrakech-Safi,31.82294775,-8.613423889898524
Ighoud,22080.0,Région de Marrakech-Safi,31.859189,-8.881157
El Gantour,17270.0,Région de Marrakech-Safi,32.227266,-8.455424738364187
Esbiaat,14662.0,Région de Marrakech-Safi,32.199248749999995,-8.641356724054798
Ras El Ain,19089.0,Région de Marrakech-Safi,31.9489581,-8.48495620943801
Atiamim,6774.0,Région de Marrakech-Safi,32.07781655,-8.544638972842879
Lakhoualqa,14621.0,Région de Marrakech-Safi,32.06184455,-8.364740566120314
Errachidia,97687.0,Région de Drâa-Tafilalet,31.929089,-4.4340807
Arfoud,28912.0,Région de Drâa-Tafilalet,31.4324061,-4.2342572
Goulmima,14624.0,Région de Drâa-Tafilalet,31.692627,-4.953262
Jorf,11865.0,Région de Drâa-Tafilalet,31.4948858,-4.4049174
Moulay Ali Cherif,22082.0,Région de Drâa-Tafilalet,31.284735,-4.266987
Boudnib,13411.0,Région de Drâa-Tafilalet,31.951733,-3.607987
Tinejdad,9528.0,Région de Drâa-Tafilalet,31.510201,-5.03382
Es-Sifa,6531.0,Région de Drâa-Tafilalet,31.32897955,-4.30199084590513
Aarab Sebbah Ziz,20538.0,Région de Drâa-Tafilalet,31.4637845,-4.2169132
Aarab Sebbah Gheris,4758.0,Région de Drâa-Tafilalet,31.4168898,-4.326069
Fezna,4400.0,Région de Drâa-Tafilalet,31.56107335,-4.4552167960111415
Bni M'hamed-Sijelmassa,11925.0,Région de Drâa-Tafilalet,31.22601485,-4.164101279035814
Er-Rissani,4353.0,Région de Drâa-Tafilalet,31.2618886,-3.9593135052508255
Es-Sfalat,8586.0,Région de Drâa-Tafilalet,31.236471350000002,-4.327453576281444
Et-Taous,9360.0,Région de Drâa-Tafilalet,30.862930499999997,-4.069296792866016
Sidi Ali,1973.0,Région de Drâa-Tafilalet,30.59582215,-4.686025435114783
Aoufous,8888.0,Région de Drâa-Tafilalet,31.687792,-4.178487
Er-Rteb,12852.0,Région de Drâa-Tafilalet,31.613662750000003,-4.19304828907905
Oued Naam,5708.0,Région de Drâa-Tafilalet,31.8990448,-3.61235005933536
Chorfa M'daghra,18171.0,Région de Drâa-Tafilalet,31.8855388,-4.3660348
Lkheng,18381.0,Région de Drâa-Tafilalet,31.93045475,-4.547005759187174
Gheris Es-Soufli,6877.0,Région de Drâa-Tafilalet,31.7021001,-4.816207022760709
Gheris El Ouloui,12193.0,Région de Drâa-Tafilalet,31.6987408,-4.9770737
Tadighoust,6018.0,Région de Drâa-Tafilalet,31.8978842,-4.835473239744409
Amellagou,4711.0,Région de Drâa-Tafilalet,32.022717650000004,-4.899665019223016
Aghbalou-N'kerdous,10675.0,Région de Drâa-Tafilalet,31.67675225,-5.332530427880663
Melaab,17230.0,Région de Drâa-Tafilalet,31.4834445,-4.756246215108022
Ferkla Es-Soufla,11886.0,Région de Drâa-Tafilalet,31.583541349999997,-5.0179669560677205
Ferkla El Oulia,23449.0,Région de Drâa-Tafilalet,31.441917850000003,-5.067656352618286
Ouarzazate,79218.0,Région de Drâa-Tafilalet,30.920193,-6.910923
Taznakht,8268.0,Région de Drâa-Tafilalet,30.5772847,-7.204837
Amerzgane,8765.0,Région de Drâa-Tafilalet,31.044795,-7.211094
Ait Zineb,10530.0,Région de Drâa-Tafilalet,30.9888447,-7.1348
Telouet,12396.0,Région de Drâa-Tafilalet,31.289901,-7.240707
Ighrem N'ougdal,13727.0,Région de Drâa-Tafilalet,31.228184,-7.423589
Tidili,14841.0,Région de Drâa-Tafilalet,30.682037,-9.4961601
Iznaguen,11953.0,Région de Drâa-Tafilalet,30.4210438,-7.4325047
Ouisselsate,12471.0,Région de Drâa-Tafilalet,30.5165819,-7.194333414571924
Khouzama,7401.0,Région de Drâa-Tafilalet,30.8849547,-7.549075319050134
Siroua,8586.0,Région de Drâa-Tafilalet,30.757746,-7.29213
Tarmigt,46963.0,Région de Drâa-Tafilalet,30.853059199999997,-6.935886943007194
Idelsane,8680.0,Région de Drâa-Tafilalet,31.001989,-6.6506471
Skoura Ahl El Oust,24053.0,Région de Drâa-Tafilalet,31.0487448,-6.492473570991186
Toundoute,10177.0,Région de Drâa-Tafilalet,31.266118,-6.589762
Imi-N'oulaoune,19734.0,Région de Drâa-Tafilalet,31.41357335,-6.525407645163506
Ghassate,7169.0,Région de Drâa-Tafilalet,31.170753,-6.810446
Midelt,62648.0,Région de Drâa-Tafilalet,32.680347,-4.739897
Er-Rich,28462.0,Région de Drâa-Tafilalet,32.25677,-4.498189
Boumia,21713.0,Région de Drâa-Tafilalet,32.725274,-5.101769
Guers Tiaallaline,15019.0,Région de Drâa-Tafilalet,32.2214338,-4.350295327304085
M'zizel,7502.0,Région de Drâa-Tafilalet,32.17067795,-4.7027794719876646
Sidi Aayad,11562.0,Région de Drâa-Tafilalet,32.304038,-4.5395823
En-Nzala,4873.0,Région de Drâa-Tafilalet,32.455385899999996,-4.4135965494533185
Zaouiat Sidi Hamza,5248.0,Région de Drâa-Tafilalet,32.4430923,-4.7260951
Guir,4363.0,Région de Drâa-Tafilalet,32.30939455,-3.8997437516803224
Gourrama,15952.0,Région de Drâa-Tafilalet,32.341425,-4.073812
Ait Yahya,4293.0,Région de Drâa-Tafilalet,32.249122400000005,-5.171082376171437
Amouguer,4363.0,Région de Drâa-Tafilalet,32.26827695,-4.860811872999568
Imilchil,9164.0,Région de Drâa-Tafilalet,32.156119,-5.633585
Bou-Azmou,10100.0,Région de Drâa-Tafilalet,32.028282000000004,-5.5026712568972265
Outerbat,6763.0,Région de Drâa-Tafilalet,32.112573499999996,-5.259628056153884
Mibladen,3052.0,Région de Drâa-Tafilalet,32.765627,-4.63014
Amersid,6023.0,Région de Drâa-Tafilalet,32.720945,-4.439586
Ait Izdeg,7794.0,Région de Drâa-Tafilalet,32.64870325,-4.760482223540702
Ait Ayach,12932.0,Région de Drâa-Tafilalet,32.670078,-4.9553486
Ait Ben Yacoub,3743.0,Région de Drâa-Tafilalet,32.9903967,-4.8877467
Itzer,10513.0,Région de Drâa-Tafilalet,32.879137,-5.054056
Zaida,14454.0,Région de Drâa-Tafilalet,32.8016336,-4.968958735006813
Tanourdi,2834.0,Région de Drâa-Tafilalet,32.81762675,-5.1331894476258775
Tizi N'ghachou,2836.0,Région de Drâa-Tafilalet,32.7920409,-5.2464658607839665
Aghbalou,10296.0,Région de Drâa-Tafilalet,32.6790387,-5.2959993
Sidi Yahia Ou Youssef,4877.0,Région de Drâa-Tafilalet,Not Found,Not Found
Tounfite,13424.0,Région de Drâa-Tafilalet,32.472297,-5.2439123
Agoudim,3826.0,Région de Drâa-Tafilalet,32.3815877,-5.1787874
Anemzi,5140.0,Région de Drâa-Tafilalet,32.3241829,-5.2664076
Tinghir,44239.0,Région de Drâa-Tafilalet,31.52133,-5.531164
Boumalne-Dades,12391.0,Région de Drâa-Tafilalet,31.372661,-5.986644
Kalâat M'gouna,17737.0,Région de Drâa-Tafilalet,31.237704,-6.129345
Ait Sedrate Jebel Soufla,5228.0,Région de Drâa-Tafilalet,Not Found,Not Found
Ait Sedrate Jbel El Oulia,4978.0,Région de Drâa-Tafilalet,31.6430431,-6.029775724492757
Ait Youl,4680.0,Région de Drâa-Tafilalet,31.419727,-6.008253
Ikniouen,17707.0,Région de Drâa-Tafilalet,31.1708105,-5.6739707
M'semrir,8686.0,Région de Drâa-Tafilalet,31.696181,-5.818733
Tilmi,11691.0,Région de Drâa-Tafilalet,31.818936,-5.772123
Ait Sedrate Sahl Charkia,15506.0,Région de Drâa-Tafilalet,31.2480311,-6.0904589
Ait Sedrate Sahl El-Gharbia,19985.0,Région de Drâa-Tafilalet,31.1884048,-6.2026369
Ait Ouassif,8885.0,Région de Drâa-Tafilalet,31.2336285,-6.1500341
Souk Lakhmis Dades,16154.0,Région de Drâa-Tafilalet,31.3089683,-6.0289593
Ighil N'oumgoun,23218.0,Région de Drâa-Tafilalet,31.411416,-6.231135
Imider,4296.0,Région de Drâa-Tafilalet,31.40162,-5.816478031908215
Ouaklim,12050.0,Région de Drâa-Tafilalet,31.448677449999998,-5.6407374970020445
Toudgha El Oulia,5084.0,Région de Drâa-Tafilalet,31.57737475,-5.545802839704034
Taghzoute N'ait Atta,15654.0,Région de Drâa-Tafilalet,31.4554288,-5.4227293
Ait El Farsi,5653.0,Région de Drâa-Tafilalet,31.3506996,-5.3032128
Toudgha Essoufla,13890.0,Région de Drâa-Tafilalet,31.46034305,-5.485641196073248
Alnif,20978.0,Région de Drâa-Tafilalet,31.116268,-5.16687
M'ssici,5455.0,Région de Drâa-Tafilalet,30.994593899999998,-4.871137890840954
H'ssyia,11713.0,Région de Drâa-Tafilalet,30.72459575,-5.154796426153119
Ait Hani,11120.0,Région de Drâa-Tafilalet,31.774839,-5.4583929
Assoul,6827.0,Région de Drâa-Tafilalet,31.94966,-5.202998
Zagora,42294.0,Région de Drâa-Tafilalet,30.3279053,-5.8369957
Agdz,11189.0,Région de Drâa-Tafilalet,30.6943155,-6.4489453
Bouzeroual,9972.0,Région de Drâa-Tafilalet,30.4952966,-6.038031
Tinzouline,14652.0,Région de Drâa-Tafilalet,30.5051133,-6.100842
Bleida,4309.0,Région de Drâa-Tafilalet,30.2517299,-6.445010428097252
Errouha,9521.0,Région de Drâa-Tafilalet,30.3874444,-5.7920584
Ternata,15911.0,Région de Drâa-Tafilalet,30.28924785,-5.984634250554043
Bni Zoli,16241.0,Région de Drâa-Tafilalet,30.442198,-5.8962215
Taftechna,4661.0,Région de Drâa-Tafilalet,30.6728863,-5.9525433
Tamegroute,19207.0,Région de Drâa-Tafilalet,30.2619074,-5.6795091
Fezouata,8001.0,Région de Drâa-Tafilalet,30.2152171,-5.600024739344512
M'hamid El Ghizlane,6664.0,Région de Drâa-Tafilalet,29.825359,-5.721689
Tagounite,15122.0,Région de Drâa-Tafilalet,29.978887,-5.5832329
Ktaoua,6157.0,Région de Drâa-Tafilalet,29.9492495,-5.5101834
Tamezmoute,10953.0,Région de Drâa-Tafilalet,30.807104099999997,-6.080193277038067
Oulad Yahia Lagraire,10686.0,Région de Drâa-Tafilalet,30.5810956,-6.1512815
Afra,7554.0,Région de Drâa-Tafilalet,30.7109191,-6.2352243
Mezguita,7084.0,Région de Drâa-Tafilalet,30.6806224,-6.3825593
Tansifte,11389.0,Région de Drâa-Tafilalet,30.64182075,-6.672874314405705
Afella N'dra,6657.0,Région de Drâa-Tafilalet,30.7589021,-6.4551967
Taghbalte,9176.0,Région de Drâa-Tafilalet,30.5744771,-5.315274975264275
Ait Boudaoud,4757.0,Région de Drâa-Tafilalet,30.6104695,-5.472054142977256
Tazarine,13895.0,Région de Drâa-Tafilalet,33.91246245000001,-4.125183535549208
N'kob,7742.0,Région de Drâa-Tafilalet,30.9973542,-5.812244645598242
Ait Ouallal,11751.0,Région de Drâa-Tafilalet,30.88359465,-5.960187968025805
Agadir,504768.0,Région de Souss-Massa,30.4205162,-9.5838532
Amskroud,9648.0,Région de Souss-Massa,30.531111,-9.330927
Idmine,2715.0,Région de Souss-Massa,30.6102148,-9.3488077
Drargua,107621.0,Région de Souss-Massa,30.3820295,-9.4764214
Aourir,46032.0,Région de Souss-Massa,30.498085,-9.671097
Taghazout,4861.0,Région de Souss-Massa,30.544722,-9.709128
Aqsri,3333.0,Région de Souss-Massa,30.631808149999998,-9.496045757015874
Imouzzer,4087.0,Région de Souss-Massa,30.6748722,-9.4791148
Tiqqi,6378.0,Région de Souss-Massa,30.7449807,-9.3283253
Tadrart,2899.0,Région de Souss-Massa,30.770693,-9.461373
Aziar,2053.0,Région de Souss-Massa,30.7727487,-9.5578687
Tamri,19790.0,Région de Souss-Massa,30.6966311,-9.8250377
Imsouane,7246.0,Région de Souss-Massa,30.841899,-9.819964
Inezgane,137512.0,Région de Souss-Massa,30.3562929,-9.5459347
Ait Melloul,210870.0,Région de Souss-Massa,30.3387947,-9.5044701
Dcheira El Jihadia,113041.0,Région de Souss-Massa,30.375281,-9.528495
Lqliaa,107133.0,Région de Souss-Massa,30.29865,-9.4620176
Temsia,52663.0,Région de Souss-Massa,30.363795,-9.417027
Oulad Dahou,15697.0,Région de Souss-Massa,30.3637692,-9.3210488
Ait Baha,6007.0,Région de Souss-Massa,30.070334,-9.154578
Biougra,50626.0,Région de Souss-Massa,30.215517,-9.368543
Ait Amira,113236.0,Région de Souss-Massa,30.1768183,-9.4891392
Sidi Bibi,72929.0,Région de Souss-Massa,30.237084,-9.526828
Ait Mzal,3305.0,Région de Souss-Massa,30.0551903,-9.1113053
Hilala,1858.0,Région de Souss-Massa,30.063412,-9.0152592
Tassegdelt,4046.0,Région de Souss-Massa,30.1474648,-9.102183019616694
Ait Ouadrim,4976.0,Région de Souss-Massa,30.0397683,-9.2327858
Sidi Abdallah El Bouchouari,6604.0,Région de Souss-Massa,29.9633019,-9.2800785
Targua-Ntouchka,3371.0,Région de Souss-Massa,29.9069395,-9.168071576983209
Tanalt,2138.0,Région de Souss-Massa,29.774917,-9.168485
Aouguenz,2941.0,Région de Souss-Massa,29.8202708,-9.1850595
Ida-Ougnidif,2095.0,Région de Souss-Massa,29.8606744,-9.0087683
Tizi Ntakoucht,1098.0,Région de Souss-Massa,29.958253,-9.1124628
Imi-Mqourn,10365.0,Région de Souss-Massa,30.1670025,-9.237249
Sidi Boushab,8386.0,Région de Souss-Massa,30.0746914,-9.2799852
Oued Essafa,83442.0,Région de Souss-Massa,Not Found,Not Found
Belfaâ,36774.0,Région de Souss-Massa,30.0484384,-9.5641729
Inchaden,42724.0,Région de Souss-Massa,30.0987668,-9.5539825
Massa,17946.0,Région de Souss-Massa,29.972463,-9.6409
Sidi Ouassay,10050.0,Région de Souss-Massa,30.056555,-9.68548
Ait Milk,8706.0,Région de Souss-Massa,29.9518671,-9.386831
Taroudannt,83496.0,Région de Souss-Massa,30.4719787,-8.8669712
Oulad Teima,100284.0,Région de Souss-Massa,30.39547065,-9.21053347914265
Irherm,4127.0,Région de Souss-Massa,30.089004,-8.460942
El Guerdane,13747.0,Région de Souss-Massa,30.3663044,-9.021054044977756
Ait Iaaza,17339.0,Région de Souss-Massa,30.5064594,-8.7911541
Oulad Berhil,30330.0,Région de Souss-Massa,30.6364,-8.477589
Taliouine,7040.0,Région de Souss-Massa,30.5314629,-7.9215207
Aoulouz,21502.0,Région de Souss-Massa,30.673307,-8.180695
Sidi Mzal,1373.0,Région de Souss-Massa,29.8002418,-8.8892131
Ait Abdallah,1635.0,Région de Souss-Massa,29.8138163,-8.7686331
Toufelaazt,1061.0,Région de Souss-Massa,30.066693,-8.8264225
Tabia,814.0,Région de Souss-Massa,29.996342,-8.882199095053423
Toumliline,1463.0,Région de Souss-Massa,29.9504114,-8.744958397923263
Imaouen,1969.0,Région de Souss-Massa,29.9955299,-8.6555315
Tindine,1853.0,Région de Souss-Massa,30.1099755,-8.6516276
Sidi Boaal,2180.0,Région de Souss-Massa,29.9444124,-8.513655
Amalou,2188.0,Région de Souss-Massa,30.1919886,-8.747994
Tataoute,3767.0,Région de Souss-Massa,30.2472055,-8.708513
Azaghar N'irs,4009.0,Région de Souss-Massa,30.3043118,-8.2474198
Adar,3043.0,Région de Souss-Massa,30.1221559,-8.3820408
Imi N'tayart,973.0,Région de Souss-Massa,30.32871,-8.3929832
Tisfane,1414.0,Région de Souss-Massa,30.1645032,-8.5474065
Nihit,1456.0,Région de Souss-Massa,30.3127531,-8.514602
Oualqadi,1477.0,Région de Souss-Massa,30.20504585,-8.5018859297486
Sidi Boumoussa,23160.0,Région de Souss-Massa,30.380696450000002,-9.263396655856035
Ahl Ramel,7496.0,Région de Souss-Massa,30.280871,-9.156213
Sidi Ahmed Ou Amar,17914.0,Région de Souss-Massa,30.4197429,-9.1645026
Lagfifat,19471.0,Région de Souss-Massa,30.31300685,-9.261240535724728
El Koudia El Beida,23666.0,Région de Souss-Massa,30.3713969,-9.1382467
Lakhnafif,10706.0,Région de Souss-Massa,30.416853,-9.038577
Lamhadi,11927.0,Région de Souss-Massa,30.32369615,-8.998833903481232
Machraa El Ain,12243.0,Région de Souss-Massa,30.4280838,-8.8976063
Assads,3592.0,Région de Souss-Massa,30.2104346,-8.8814185
Tidsi-Nissendalene,4395.0,Région de Souss-Massa,30.1807576,-8.967814699341808
Argana,4123.0,Région de Souss-Massa,30.780384,-9.123665
Bigoudine,4174.0,Région de Souss-Massa,30.718726,-9.210342
Talmakante,3336.0,Région de Souss-Massa,30.8506926,-8.9339059
Imilmaiss,4967.0,Région de Souss-Massa,30.8727702,-8.8319746
Sidi Moussa Lhamri,17673.0,Région de Souss-Massa,30.4725744,-9.1583383
Eddir,7781.0,Région de Souss-Massa,30.5520879,-9.2725112
Issen,13254.0,Région de Souss-Massa,30.4314854,-9.2577016
Ahmar Laglalcha,21659.0,Région de Souss-Massa,30.452901,-8.982032
Lamnizla,3427.0,Région de Souss-Massa,30.611509,-9.078787
Zaouia Sidi Tahar,13479.0,Région de Souss-Massa,30.4796993,-9.0795615
Ida Ou Moumen,5833.0,Région de Souss-Massa,30.5955127,-9.005832
Tamaloukte,4241.0,Région de Souss-Massa,30.61678865,-8.827447147815377
Imoulass,6889.0,Région de Souss-Massa,30.7436275,-8.7638946
Tafraouten,7026.0,Région de Souss-Massa,30.705029,-8.882564
Ait Makhlouf,4135.0,Région de Souss-Massa,30.602256,-8.9101093
Sidi Dahmane,14878.0,Région de Souss-Massa,30.4968041,-8.8219795
Freija,9005.0,Région de Souss-Massa,30.4866647,-8.7879564
Tiout,3017.0,Région de Souss-Massa,30.3894897,-8.6925848
Sidi Ahmed Ou Abdallah,4038.0,Région de Souss-Massa,30.329881399999998,-8.608839917311794
Ait Igas,10378.0,Région de Souss-Massa,30.542391,-8.719923
Tazemmourt,6856.0,Région de Souss-Massa,30.4078449,-8.8283479
Bounrar,4995.0,Région de Souss-Massa,30.310766100000002,-8.768664417207503
Sidi Borja,10736.0,Région de Souss-Massa,30.4575536,-8.8338857
Igoudar Mnabha,10974.0,Région de Souss-Massa,30.6157474,-8.4482617
Tinzart,6127.0,Région de Souss-Massa,30.6323346,-8.390252742115777
Lamhara,11622.0,Région de Souss-Massa,30.5697253,-8.4881029
Igli,13832.0,Région de Souss-Massa,30.5521171,-8.5495505
Oulad Aissa,11732.0,Région de Souss-Massa,32.923602599999995,-8.711492490718065
Ida Ou Gailal,6036.0,Région de Souss-Massa,30.637304,-8.632228
Sidi Abdellah Ou Said,3003.0,Région de Souss-Massa,30.7525846,-8.6831717
Talgjount,5234.0,Région de Souss-Massa,30.761703750000002,-8.580161871015031
Tizi N'test,3588.0,Région de Souss-Massa,30.8333941,-8.451152640536836
Ouneine,7042.0,Région de Souss-Massa,30.8676101,-8.1856586
Tafingoult,5670.0,Région de Souss-Massa,30.763821,-8.388828
Sidi Ouaaziz,9241.0,Région de Souss-Massa,30.7103476,-8.3402882
Tigouga,3867.0,Région de Souss-Massa,30.8356788,-8.592605999739309
Ida-Ougoummad,7543.0,Région de Souss-Massa,30.7119359,-8.2364838
El Faid,10559.0,Région de Souss-Massa,30.612356,-8.208654
Arazane,7883.0,Région de Souss-Massa,30.46598125,-8.535292544696421
Toughmart,5035.0,Région de Souss-Massa,30.3932895,-8.3555932
Tisrasse,5608.0,Région de Souss-Massa,30.7257268,-8.0877937
Ouzioua,8141.0,Région de Souss-Massa,30.7296902,-8.0349115
Toubkal,8538.0,Région de Souss-Massa,31.0598318,-7.9149438
Ahl Tifnoute,5196.0,Région de Souss-Massa,30.965481,-7.826771
Iguidi,7949.0,Région de Souss-Massa,30.7464811,-7.9262803
Taouyalte,7097.0,Région de Souss-Massa,30.8071567,-7.7892437
Askaouen,7046.0,Région de Souss-Massa,30.7387362,-7.7767754
Tassousfi,5998.0,Région de Souss-Massa,30.4490092,-7.897276451678454
Sidi Hsaine,6716.0,Région de Souss-Massa,30.4686279,-7.7752278
Assaisse,5934.0,Région de Souss-Massa,30.5698793,-7.62333528645069
Agadir Melloul,7518.0,Région de Souss-Massa,30.2321967,-7.794225
Assaki,8048.0,Région de Souss-Massa,30.5599095,-8.0264883
